Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
SP2,30/01/2023,20:00,Zaragoza,Ponferradina,0,0,D,0,0,D,9,9,2,1,10,8,5,2,2,1,0,0
SP2,29/01/2023,13:00,Mirandes,Alaves,1,3,A,1,1,D,7,12,3,4,12,17,3,7,1,1,0,0
SP2,29/01/2023,15:15,Levante,Burgos,1,0,H,1,0,H,14,9,4,1,14,14,3,1,3,4,0,0
SP2,29/01/2023,17:30,Albacete,Lugo,2,0,H,0,0,D,12,9,2,3,13,11,7,7,1,0,0,0
SP2,29/01/2023,17:30,Sp Gijon,Malaga,0,0,D,0,0,D,8,11,2,1,9,14,2,5,2,2,0,0
SP2,29/01/2023,20:00,Ibiza,Cartagena,2,2,D,1,2,A,14,7,6,3,15,14,12,5,2,3,0,0
SP2,28/01/2023,15:15,Granada,Andorra,2,0,H,2,0,H,11,12,5,3,6,11,3,7,2,3,0,0
SP2,28/01/2023,17:30,Eibar,Leganes,0,0,D,0,0,D,15,7,6,1,12,11,6,4,4,3,0,0
SP2,28/01/2023,17:30,Oviedo,Villarreal B,0,1,A,0,1,A,13,3,4,2,11,9,11,1,2,3,0,0
SP2,28/01/2023,20:00,Las Palmas,Huesca,1,0,H,0,0,D,15,7,4,2,10,17,7,1,0,5,0,0
SP2,27/01/2023,20:00,Santander,Tenerife,1,1,D,1,0,H,10,10,4,2,10,22,7,3,4,5,0,0
SP2,23/01/2023,20:00,Andorra,Albacete,0,1,A,0,0,D,6,6,2,4,14,17,6,2,4,3,1,0
SP2,22/01/2023,13:00,Leganes,Levante,2,2,D,1,1,D,10,17,4,3,11,12,4,5,3,3,0,0
SP2,22/01/2023,15:15,Cartagena,Tenerife,0,1,A,0,1,A,7,9,0,4,16,18,6,3,4,6,0,1
SP2,22/01/2023,15:15,Sp Gijon,Zaragoza,1,0,H,1,0,H,11,7,3,2,11,11,5,4,2,5,0,2
SP2,22/01/2023,17:30,Huesca,Oviedo,1,1,D,1,1,D,14,8,5,2,12,10,3,5,4,3,0,1
SP2,22/01/2023,20:00,Lugo,Villarreal B,1,2,A,0,0,D,10,17,5,7,19,7,1,9,5,2,1,0
SP2,21/01/2023,15:15,Malaga,Burgos,1,1,D,1,0,H,8,8,3,1,15,12,7,5,2,1,0,0
SP2,21/01/2023,15:15,Ponferradina,Eibar,0,1,A,0,0,D,12,6,5,4,14,10,3,6,5,3,0,0
SP2,21/01/2023,17:30,Granada,Ibiza,2,0,H,1,0,H,10,16,4,5,10,8,2,2,3,0,0,0
SP2,21/01/2023,20:00,Alaves,Santander,3,0,H,1,0,H,19,7,6,3,21,11,2,4,1,2,1,0
SP2,20/01/2023,20:00,Las Palmas,Mirandes,2,1,H,0,0,D,20,3,7,2,14,12,6,0,4,5,0,0
SP2,16/01/2023,20:00,Albacete,Leganes,1,0,H,1,0,H,16,7,5,1,13,10,5,2,3,4,0,1
SP2,15/01/2023,13:00,Eibar,Malaga,2,1,H,1,0,H,17,7,7,3,8,10,4,1,2,3,0,0
SP2,15/01/2023,15:15,Burgos,Andorra,2,1,H,0,1,A,10,15,3,7,10,9,3,11,2,1,0,0
SP2,15/01/2023,15:15,Mirandes,Lugo,2,0,H,1,0,H,15,8,3,1,6,18,7,2,1,1,1,0
SP2,14/01/2023,13:00,Cartagena,Huesca,0,0,D,0,0,D,14,4,4,1,12,11,7,3,2,2,0,0
SP2,14/01/2023,15:15,Ibiza,Las Palmas,1,2,A,1,0,H,13,14,5,6,14,9,5,4,4,3,1,0
SP2,14/01/2023,15:15,Villarreal B,Zaragoza,2,3,A,2,0,H,10,7,4,3,13,22,2,5,3,2,0,0
SP2,14/01/2023,17:30,Santander,Sp Gijon,2,0,H,2,0,H,15,18,10,6,12,16,1,13,2,4,0,0
SP2,14/01/2023,17:30,Tenerife,Ponferradina,0,0,D,0,0,D,16,1,3,0,14,15,8,1,1,6,0,0
