Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
E2,06/02/2021,15:00,Rochdale,Charlton,0,2,A,0,2,A,J Bramall,6,17,2,5,15,15,6,5,1,1,0,30.12
E2,06/02/2021,15:00,Swindon,Shrewsbury,0,1,A,0,1,A,A Coggins,6,5,0,2,13,8,4,3,3,0,0,30.12
E2,06/02/2021,15:00,Wigan,AFC Wimbledon,2,3,A,1,2,A,A Haines,16,11,3,4,18,14,9,2,1,3,0,30.12
E2,05/02/2021,18:00,Gillingham,Lincoln,0,3,A,0,1,A,S Barrott,16,9,6,5,16,16,4,1,4,2,0,30.12
E2,02/02/2021,18:00,Swindon,Wigan,1,0,H,1,0,H,D Rock,9,7,3,0,17,15,4,9,2,2,1,30.12
E2,02/02/2021,19:00,Accrington,Bristol Rvs,6,1,H,4,1,H,R Lewis,23,13,11,5,11,15,12,8,2,1,0,30.12
E2,02/02/2021,19:00,Blackpool,Northampton,2,0,H,1,0,H,J Oldham,17,8,5,3,10,16,4,5,0,4,0,30.12
E2,02/02/2021,19:00,Charlton,Portsmouth,1,3,A,0,1,A,R Madley,12,15,1,7,20,17,7,3,4,2,0,30.12
E2,02/02/2021,19:00,Shrewsbury,Crewe,0,1,A,0,1,A,M Edwards,16,6,4,4,18,10,5,2,2,3,0,30.12
E2,30/01/2021,13:00,Sunderland,Gillingham,2,2,D,2,1,H,O Langford,12,14,6,5,19,17,4,3,0,1,0,30.12
E2,30/01/2021,15:00,AFC Wimbledon,Milton Keynes Dons,0,2,A,0,0,D,B Toner,5,8,2,3,16,14,7,5,2,1,0,30.12
E2,30/01/2021,15:00,Bristol Rvs,Rochdale,1,2,A,1,1,D,D Bourne,18,7,4,2,7,10,8,1,0,1,0,30.12
E2,30/01/2021,15:00,Crewe,Ipswich,1,1,D,0,0,D,R Joyce,7,7,1,2,6,13,4,8,2,2,0,31.12
E2,30/01/2021,15:00,Hull,Swindon,1,0,H,1,0,H,T Kettle,11,4,5,1,17,9,3,4,0,1,0,30.12
E2,30/01/2021,15:00,Lincoln,Doncaster,0,1,A,0,1,A,D Bond,17,11,4,2,11,14,9,2,1,3,0,30.12
E2,30/01/2021,15:00,Oxford,Fleetwood Town,1,0,H,1,0,H,S Barrott,17,6,2,1,20,11,14,2,3,1,0,31.12
E2,30/01/2021,15:00,Plymouth,Accrington,2,2,D,1,1,D,N Hair,21,11,5,3,15,11,7,5,2,2,0,30.12
E2,30/01/2021,15:00,Shrewsbury,Peterboro,2,0,H,0,0,D,K Johnson,10,9,4,4,11,13,8,0,1,2,0,30.12
E2,26/01/2021,17:30,Accrington,Hull,2,0,H,0,0,D,W Finnie,17,12,6,1,15,14,3,4,1,2,0,30.12
E2,26/01/2021,18:00,Gillingham,Crewe,4,1,H,3,0,H,A Young,9,12,6,6,25,10,4,6,3,1,0,30.12
E2,26/01/2021,19:00,Doncaster,AFC Wimbledon,2,0,H,2,0,H,P Wright,14,13,7,1,8,12,3,4,0,1,0,30.12
E2,26/01/2021,19:00,Milton Keynes Dons,Charlton,0,1,A,0,1,A,D Whitestone,14,9,4,3,12,12,8,0,2,1,0,30.12
E2,26/01/2021,19:00,Peterboro,Bristol Rvs,0,0,D,0,0,D,G Salisbury,17,10,12,3,10,12,4,3,2,3,0,30.12
E2,26/01/2021,19:00,Portsmouth,Lincoln,0,1,A,0,0,D,S Purkiss,7,17,1,9,9,19,2,7,2,3,1,30.12
E2,26/01/2021,19:00,Rochdale,Oxford,3,4,A,2,1,H,R Joyce,9,22,5,9,9,12,4,5,3,1,0,30.12
E2,26/01/2021,19:00,Swindon,Plymouth,0,2,A,0,1,A,R Madley,4,14,1,5,6,5,6,11,0,0,0,30.12
E2,26/01/2021,19:00,Wigan,Blackpool,0,5,A,0,2,A,D Drysdale,7,21,2,8,11,10,5,4,1,0,0,30.12
E2,26/01/2021,19:45,Fleetwood Town,Northampton,0,0,D,0,0,D,M Coy,11,15,4,3,5,10,6,6,1,0,0,30.12
E2,26/01/2021,19:45,Ipswich,Sunderland,0,1,A,0,1,A,C Breakspear,6,17,3,6,14,17,1,6,2,1,1,30.12
E2,23/01/2021,15:00,Charlton,Swindon,2,2,D,0,2,A,J Linington,20,7,8,2,19,12,4,0,0,3,0,30.12
E2,23/01/2021,15:00,Crewe,AFC Wimbledon,1,1,D,1,1,D,K Johnson,12,14,3,4,9,11,6,3,0,1,0,30.12
E2,23/01/2021,15:00,Gillingham,Rochdale,2,2,D,1,0,H,C Pollard,13,10,6,6,14,8,4,4,1,2,0,30.12
E2,23/01/2021,15:00,Ipswich,Peterboro,0,1,A,0,0,D,A Coggins,13,7,1,0,25,9,6,6,2,1,0,30.12
E2,23/01/2021,15:00,Lincoln,Northampton,2,1,H,0,0,D,A Backhouse,10,9,4,2,9,15,7,6,1,1,0,30.12
E2,23/01/2021,15:00,Oxford,Bristol Rvs,2,0,H,1,0,H,D Rock,12,11,4,2,12,11,8,2,2,2,0,30.12
E2,23/01/2021,15:00,Portsmouth,Hull,0,4,A,0,1,A,B Toner,11,9,1,5,12,16,6,4,1,2,0,30.12
E2,23/01/2021,15:00,Sunderland,Shrewsbury,1,0,H,1,0,H,S Barrott,11,9,2,1,14,16,5,3,2,2,0,30.12
E2,23/01/2021,15:00,Wigan,Fleetwood Town,0,0,D,0,0,D,D Bourne,8,12,3,3,18,16,2,2,0,0,0,30.12
E2,19/01/2021,17:30,Hull,Accrington,3,0,H,1,0,H,D Rock,18,12,7,2,11,12,6,7,2,1,0,31.12
E2,19/01/2021,18:30,Peterboro,Charlton,2,1,H,0,1,A,S Purkiss,7,8,5,3,16,24,2,2,3,4,0,30.12
E2,19/01/2021,19:00,Crewe,Bristol Rvs,3,2,H,2,0,H,M Coy,11,17,6,5,15,14,7,8,3,2,0,30.12
E2,19/01/2021,19:00,Doncaster,Rochdale,1,0,H,1,0,H,S Stockbridge,8,10,2,1,12,10,6,1,0,1,0,0
E2,19/01/2021,19:00,Milton Keynes Dons,Fleetwood Town,3,1,H,3,0,H,A Coggins,13,18,8,9,14,12,3,2,1,3,0,30.12
E2,19/01/2021,19:00,Portsmouth,AFC Wimbledon,4,0,H,3,0,H,T Kettle,15,9,7,1,11,14,2,7,0,0,0,30.12
E2,19/01/2021,19:00,Sunderland,Plymouth,1,2,A,0,1,A,R Lewis,14,3,5,3,13,12,10,1,2,2,0,30.12
E2,16/01/2021,13:00,AFC Wimbledon,Sunderland,0,3,A,0,1,A,A Coggins,9,12,2,4,10,11,5,3,1,0,0,30.12
E2,16/01/2021,15:00,Accrington,Gillingham,0,1,A,0,1,A,D Drysdale,14,9,2,4,14,15,9,8,2,1,0,30.12
E2,16/01/2021,15:00,Bristol Rvs,Charlton,0,1,A,0,0,D,P Wright,10,13,2,3,13,14,2,8,0,1,0,31.12
E2,16/01/2021,15:00,Burton,Ipswich,0,1,A,0,0,D,N Hair,8,6,2,2,11,13,7,6,2,4,0,30.12
E2,16/01/2021,15:00,Fleetwood Town,Portsmouth,0,1,A,0,1,A,J Bell,14,8,4,2,11,15,5,2,0,1,0,30.12
E2,16/01/2021,15:00,Hull,Blackpool,1,1,D,0,0,D,S Barrott,9,10,2,2,11,15,2,4,1,2,1,30.12
E2,16/01/2021,15:00,Peterboro,Milton Keynes Dons,3,0,H,2,0,H,M Edwards,6,13,4,1,14,9,4,6,1,1,0,30.12
E2,16/01/2021,15:00,Plymouth,Crewe,1,1,D,1,0,H,C Breakspear,14,11,9,7,15,11,8,4,4,1,1,30.12
E2,16/01/2021,15:00,Rochdale,Wigan,3,3,D,1,2,A,R Madley,15,18,5,8,5,13,2,9,1,1,1,0
E2,16/01/2021,15:00,Swindon,Doncaster,1,2,A,0,2,A,O Yates,6,7,2,6,14,14,8,4,3,5,0,30.12
E2,12/01/2021,19:00,Charlton,Rochdale,4,4,D,2,4,A,T Kettle,21,13,7,7,11,8,11,4,2,2,1,0
E2,09/01/2021,12:30,Lincoln,Peterboro,1,1,D,0,1,A,W Finnie,18,12,5,3,15,17,7,6,4,2,0,31.12
E2,09/01/2021,14:00,Gillingham,Burton,0,1,A,0,1,A,B Huxtable,15,9,7,1,7,16,7,3,0,0,0,30.12
E2,09/01/2021,15:00,Rochdale,Crewe,3,3,D,0,3,A,A Haines,14,16,6,9,12,12,7,3,1,0,0,30.12
E2,09/01/2021,17:30,Ipswich,Swindon,2,3,A,0,1,A,S Stockbridge,14,11,6,4,11,7,3,0,2,1,0,30.12
E2,09/01/2021,19:45,Sunderland,Hull,1,1,D,1,1,D,S Oldham,6,10,3,4,8,11,6,5,1,1,0,30.12
E2,08/01/2021,19:45,Charlton,Accrington,0,2,A,0,1,A,S Purkiss,18,16,9,3,14,16,8,5,2,1,0,30.12
E2,02/01/2021,15:00,AFC Wimbledon,Lincoln,1,2,A,1,1,D,L Swabey,12,8,3,4,9,14,3,7,1,2,0,30.12
E2,02/01/2021,15:00,Bristol Rvs,Blackpool,2,1,H,2,1,H,O Yates,10,21,4,5,10,14,5,14,2,0,0,30.12
E2,02/01/2021,15:00,Burton,Oxford,1,5,A,1,3,A,P Wright,14,13,2,7,15,10,5,4,1,0,0,30.12
E2,02/01/2021,15:00,Hull,Charlton,2,0,H,1,0,H,M Coy,16,4,7,2,17,14,2,7,2,2,0,31.12
E2,02/01/2021,15:00,Northampton,Sunderland,0,0,D,0,0,D,L Doughty,8,10,1,3,12,19,2,2,1,3,0,30.12
E2,02/01/2021,15:00,Plymouth,Gillingham,1,0,H,1,0,H,S Allison,17,12,3,4,9,11,8,4,1,2,0,30.12
E2,29/12/2020,18:30,Burton,Wigan,3,4,A,2,2,D,S Barrott,13,13,5,6,15,5,10,7,0,0,0,30.12
E2,29/12/2020,19:00,Swindon,Milton Keynes Dons,1,4,A,1,3,A,S Purkiss,5,6,4,6,8,10,6,2,0,0,1,30.12
E2,29/12/2020,19:45,Northampton,Gillingham,3,1,H,2,1,H,C Boyeson,12,11,5,2,18,18,1,5,2,0,0,0
E2,29/12/2020,19:45,Plymouth,Oxford,2,3,A,1,1,D,B Huxtable,11,15,4,5,12,16,2,5,2,4,0,30.12
E2,29/12/2020,19:45,Shrewsbury,Blackpool,1,0,H,1,0,H,N Hair,13,12,6,3,11,14,3,5,3,1,0,30.12
E2,26/12/2020,15:00,Charlton,Plymouth,2,2,D,1,2,A,A Woolmer,13,9,5,5,18,14,6,5,1,3,0,30.12
E2,26/12/2020,15:00,Crewe,Fleetwood Town,1,1,D,0,0,D,T Nield,6,8,3,2,11,13,6,5,3,3,0,30.12
E2,26/12/2020,15:00,Lincoln,Burton,5,1,H,2,0,H,J Bell,12,12,8,1,6,10,3,4,2,0,0,30.12
E2,26/12/2020,15:00,Milton Keynes Dons,Bristol Rvs,2,0,H,1,0,H,J Oldham,17,6,3,4,13,12,3,2,2,1,0,30.12
E2,26/12/2020,15:00,Oxford,AFC Wimbledon,2,0,H,2,0,H,S Purkiss,6,16,3,8,11,15,4,10,2,2,0,30.12
E2,26/12/2020,15:00,Wigan,Shrewsbury,1,1,D,0,0,D,S Stockbridge,5,8,2,4,14,13,0,7,0,0,0,30.12
E2,22/12/2020,19:45,Doncaster,Shrewsbury,0,1,A,0,0,D,J Oldham,19,5,3,1,9,12,7,6,2,0,0,30.12
E2,19/12/2020,13:00,Rochdale,Gillingham,1,4,A,0,3,A,O Yates,8,17,3,10,13,12,7,2,1,0,0,0
E2,19/12/2020,15:00,Accrington,Blackpool,0,0,D,0,0,D,D Bourne,19,6,4,2,15,15,9,3,0,1,0,30.12
E2,19/12/2020,15:00,AFC Wimbledon,Crewe,1,2,A,0,0,D,J Linington,14,9,4,3,9,7,3,2,2,2,0,0
E2,19/12/2020,15:00,Burton,Doncaster,1,3,A,1,2,A,C Brook,11,10,2,3,11,12,7,3,0,2,0,30.12
E2,19/12/2020,15:00,Fleetwood Town,Wigan,1,1,D,1,0,H,J Oldham,9,10,3,2,18,12,7,7,3,1,0,0
E2,19/12/2020,15:00,Northampton,Lincoln,0,4,A,0,2,A,R Lewis,9,17,2,8,15,13,7,10,1,3,0,0
E2,19/12/2020,15:00,Plymouth,Milton Keynes Dons,1,0,H,0,0,D,P Howard,14,6,2,2,14,12,6,1,1,3,0,30.12
E2,19/12/2020,15:00,Swindon,Charlton,2,2,D,1,1,D,B Speedie,8,13,2,4,7,12,7,5,2,2,0,30.12
E2,18/12/2020,17:30,Hull,Portsmouth,0,2,A,0,1,A,M Salisbury,15,6,1,0,16,12,9,6,0,0,0,30.12
E2,15/12/2020,17:30,Gillingham,Accrington,0,2,A,0,1,A,M Webb,13,11,1,6,13,7,8,7,1,1,0,30.12
E2,15/12/2020,19:00,Blackpool,Hull,3,2,H,1,1,D,B Speedie,15,13,6,5,11,15,6,8,1,1,0,30.12
E2,15/12/2020,19:00,Crewe,Plymouth,2,1,H,2,0,H,S Oldham,12,5,4,3,7,10,5,3,0,1,0,30.12
E2,15/12/2020,19:00,Doncaster,Swindon,2,1,H,0,0,D,P Howard,15,10,7,4,9,17,5,7,0,4,0,30.12
E2,15/12/2020,19:00,Lincoln,Shrewsbury,0,1,A,0,1,A,C Hicks,15,6,1,3,13,14,8,3,1,2,0,30.12
E2,15/12/2020,19:00,Sunderland,AFC Wimbledon,1,1,D,0,1,A,J Oldham,10,10,4,5,10,12,5,3,0,2,0,30.12
E2,15/12/2020,19:00,Wigan,Rochdale,0,5,A,0,2,A,G Salisbury,8,21,2,11,9,9,3,2,4,2,0,30.12
E2,15/12/2020,19:45,Ipswich,Burton,2,1,H,1,1,D,D Bond,18,5,9,1,12,8,3,1,3,4,0,30.12
E2,15/12/2020,19:45,Milton Keynes Dons,Peterboro,1,1,D,0,1,A,R Lewis,10,4,3,1,13,17,3,2,4,2,0,30.12
E2,15/12/2020,19:45,Oxford,Northampton,4,0,H,0,0,D,D Bourne,23,4,5,0,13,20,8,2,2,1,0,30.12
E2,15/12/2020,19:45,Portsmouth,Fleetwood Town,0,0,D,0,0,D,A Young,14,5,2,2,10,15,4,2,4,4,0,30.12
E2,12/12/2020,15:00,Blackpool,Oxford,0,0,D,0,0,D,M Coy,6,5,2,2,14,12,4,3,0,1,0,30.12
E2,12/12/2020,15:00,Bristol Rvs,Plymouth,3,0,H,2,0,H,C Boyeson,17,24,6,7,10,11,8,9,1,2,0,30.12
E2,12/12/2020,15:00,Charlton,AFC Wimbledon,5,2,H,1,2,A,D Rock,16,11,10,5,15,15,3,3,1,2,0,30.12
E2,12/12/2020,15:00,Crewe,Northampton,2,1,H,0,1,A,J Busby,23,6,8,2,8,14,12,0,1,1,0,31.12
E2,12/12/2020,15:00,Doncaster,Gillingham,2,1,H,1,0,H,T Kettle,26,7,8,1,12,9,7,2,1,0,0,0
E2,12/12/2020,15:00,Hull,Shrewsbury,0,1,A,0,1,A,A Haines,8,6,1,3,14,16,6,3,0,3,0,30.12
E2,12/12/2020,15:00,Ipswich,Portsmouth,0,2,A,0,2,A,T Bramall,10,12,3,4,15,14,3,7,3,3,0,30.12
E2,12/12/2020,15:00,Lincoln,Sunderland,0,4,A,0,3,A,C Breakspear,6,14,1,9,12,20,3,3,1,3,0,30.12
E2,12/12/2020,15:00,Milton Keynes Dons,Burton,1,1,D,0,1,A,G Salisbury,15,18,4,4,8,11,11,6,0,2,0,30.12
E2,12/12/2020,15:00,Peterboro,Rochdale,4,1,H,4,1,H,B Huxtable,21,10,8,3,9,5,7,3,2,0,0,0
E2,12/12/2020,15:00,Swindon,Fleetwood Town,0,1,A,0,1,A,C Pollard,9,5,2,1,14,11,5,6,2,3,0,30.12
E2,12/12/2020,15:00,Wigan,Accrington,4,3,H,3,0,H,M Edwards,12,22,5,6,8,14,6,10,0,2,0,30.12
E2,05/12/2020,13:00,Gillingham,Swindon,2,0,H,1,0,H,N Hair,6,18,3,3,19,12,1,4,2,3,0,30.12
E2,05/12/2020,15:00,Accrington,Milton Keynes Dons,2,1,H,1,0,H,A Coggins,11,11,3,6,14,12,2,8,1,4,0,30.12
E2,05/12/2020,15:00,AFC Wimbledon,Bristol Rvs,2,4,A,2,3,A,B Speedie,13,23,7,8,12,8,4,9,2,0,0,30.12
E2,05/12/2020,15:00,Burton,Crewe,1,1,D,0,0,D,A Haines,8,11,6,6,16,13,2,8,3,1,0,30.12
E2,05/12/2020,15:00,Fleetwood Town,Blackpool,0,1,A,0,1,A,J Busby,8,9,0,2,18,13,9,8,0,0,0,30.12
E2,05/12/2020,15:00,Northampton,Doncaster,0,2,A,0,1,A,G Salisbury,7,11,1,9,13,23,4,3,1,1,1,30.12
E2,05/12/2020,15:00,Oxford,Hull,1,1,D,1,0,H,A Woolmer,8,17,5,4,13,10,7,8,4,0,0,30.12
E2,05/12/2020,15:00,Plymouth,Ipswich,1,2,A,1,0,H,O Yates,13,9,2,3,13,12,5,5,2,2,1,30.12
E2,05/12/2020,15:00,Portsmouth,Peterboro,2,0,H,0,0,D,P Wright,12,7,3,2,21,8,8,5,3,3,0,30.12
E2,05/12/2020,15:00,Rochdale,Lincoln,0,2,A,0,1,A,S Allison,7,13,2,6,12,10,2,5,2,1,0,30.12
E2,05/12/2020,15:00,Shrewsbury,Charlton,1,1,D,0,0,D,A Backhouse,16,9,5,2,16,16,6,3,3,3,0,30.12
E2,05/12/2020,15:00,Sunderland,Wigan,0,1,A,0,1,A,T Kettle,16,1,3,1,11,10,13,4,1,0,0,30.12
E2,02/12/2020,18:00,AFC Wimbledon,Peterboro,2,1,H,0,0,D,K Johnson,9,14,4,3,15,6,5,8,2,0,0,30.12
E2,02/12/2020,19:00,Bristol Rvs,Gillingham,0,2,A,0,1,A,S Oldham,17,12,3,5,9,10,6,4,0,0,0,30.12
E2,02/12/2020,19:00,Hull,Doncaster,2,1,H,1,0,H,C Pollard,25,6,7,1,13,9,10,2,2,1,0,0
E2,02/12/2020,19:45,Charlton,Milton Keynes Dons,0,1,A,0,0,D,A Davies,8,19,1,8,5,9,2,4,3,2,0,30.12
E2,02/12/2020,19:45,Shrewsbury,Accrington,2,2,D,1,1,D,B Speedie,12,18,5,7,14,9,8,1,4,1,0,30.12
E2,01/12/2020,19:00,Blackpool,Portsmouth,1,0,H,0,0,D,J Smith,12,9,5,2,10,12,5,3,3,2,0,30.12
E2,01/12/2020,19:00,Crewe,Swindon,4,2,H,1,2,A,S Barrott,26,7,12,2,7,14,3,6,0,1,0,30.12
E2,01/12/2020,19:00,Lincoln,Wigan,2,1,H,0,0,D,S Purkiss,14,6,5,2,13,13,8,1,1,1,0,0
E2,01/12/2020,19:00,Oxford,Ipswich,0,0,D,0,0,D,R Madley,14,7,3,1,14,16,8,6,0,1,0,30.12
E2,01/12/2020,19:00,Sunderland,Burton,1,1,D,0,0,D,C Sarginson,20,5,5,3,11,13,8,2,0,2,0,30.12
E2,01/12/2020,19:45,Northampton,Fleetwood Town,1,0,H,0,0,D,J Adcock,5,14,3,3,13,9,4,4,4,3,0,0
E2,01/12/2020,19:45,Plymouth,Rochdale,0,4,A,0,3,A,W Finnie,19,13,2,5,6,8,6,4,0,0,0,30.12
E2,28/11/2020,15:00,Ipswich,Charlton,0,2,A,0,1,A,C Hicks,14,10,3,4,14,15,5,4,2,1,0,30.12
E2,28/11/2020,15:00,Oxford,Swindon,1,2,A,1,0,H,C Boyeson,8,14,5,3,20,15,9,5,5,2,0,30.12
E2,27/11/2020,19:45,Fleetwood Town,Sunderland,1,1,D,0,0,D,R Madley,14,10,3,2,12,10,6,4,4,2,0,30.12
E2,24/11/2020,18:00,Gillingham,AFC Wimbledon,2,1,H,1,1,D,B Huxtable,14,13,4,5,13,19,4,8,0,0,0,30.12
E2,24/11/2020,19:00,Accrington,Crewe,1,0,H,0,0,D,A Backhouse,18,7,4,2,7,9,3,8,1,2,0,30.12
E2,24/11/2020,19:00,Burton,Charlton,4,2,H,2,1,H,O Yates,16,16,7,6,11,15,3,8,1,5,0,30.12
E2,24/11/2020,19:00,Doncaster,Blackpool,3,2,H,0,2,A,R Joyce,7,15,4,3,17,17,2,3,2,1,0,30.12
E2,24/11/2020,19:00,Ipswich,Hull,0,3,A,0,2,A,L Swabey,12,7,4,5,10,8,7,7,1,0,0,30.12
E2,24/11/2020,19:00,Milton Keynes Dons,Shrewsbury,2,2,D,0,1,A,D Drysdale,13,10,5,4,3,13,4,1,2,1,0,0
E2,24/11/2020,19:00,Peterboro,Plymouth,1,0,H,1,0,H,T Nield,15,9,4,2,13,8,4,5,1,2,0,30.12
E2,24/11/2020,19:00,Portsmouth,Oxford,1,1,D,1,0,H,T Robinson,12,9,3,3,18,16,6,1,2,2,0,30.12
E2,24/11/2020,19:00,Rochdale,Northampton,1,1,D,0,1,A,A Haines,23,12,5,5,14,14,8,4,0,1,0,30.12
E2,24/11/2020,19:00,Swindon,Lincoln,0,1,A,0,0,D,G Salisbury,10,7,3,2,13,14,6,5,5,1,0,30.12
E2,24/11/2020,19:00,Wigan,Bristol Rvs,0,0,D,0,0,D,J Bell,4,13,2,3,17,13,4,9,3,1,0,30.12
E2,21/11/2020,13:00,Gillingham,Charlton,1,1,D,0,0,D,R Lewis,13,12,6,7,21,18,1,8,4,3,0,0
E2,21/11/2020,15:00,Accrington,Lincoln,0,0,D,0,0,D,A Haines,11,10,3,3,10,13,5,10,0,2,1,30.12
E2,21/11/2020,15:00,Burton,Northampton,1,3,A,0,1,A,S Stockbridge,6,11,2,6,20,15,8,3,2,1,0,30.12
E2,21/11/2020,15:00,Doncaster,Sunderland,1,1,D,0,1,A,J Busby,6,14,2,5,10,10,2,5,2,0,0,0
E2,21/11/2020,15:00,Fleetwood Town,Plymouth,5,1,H,3,0,H,S Barrott,16,10,11,2,10,11,8,6,1,2,0,31.12
E2,21/11/2020,15:00,Ipswich,Shrewsbury,2,1,H,0,1,A,T Robinson,14,5,5,3,7,17,9,4,1,2,0,30.12
E2,21/11/2020,15:00,Milton Keynes Dons,Hull,1,3,A,1,2,A,S Oldham,12,8,4,4,14,19,4,5,0,0,0,30.12
E2,21/11/2020,15:00,Peterboro,Blackpool,1,2,A,0,1,A,O Yates,9,10,2,6,11,12,5,3,3,2,0,30.12
E2,21/11/2020,15:00,Portsmouth,Crewe,4,1,H,2,0,H,J Oldham,12,13,7,3,19,9,3,13,2,1,0,30.12
E2,21/11/2020,15:00,Rochdale,AFC Wimbledon,0,1,A,0,0,D,D Bourne,7,9,1,3,8,13,6,5,0,2,0,30.12
E2,21/11/2020,15:00,Swindon,Bristol Rvs,1,0,H,0,0,D,T Bramall,12,9,3,1,11,10,2,10,3,2,0,30.12
E2,21/11/2020,15:00,Wigan,Oxford,1,2,A,0,0,D,P Howard,7,18,1,8,16,18,3,7,2,1,0,30.12
E2,17/11/2020,19:00,Oxford,Crewe,0,2,A,0,1,A,W Finnie,5,14,1,4,19,15,6,5,3,2,0,30.12
E2,17/11/2020,19:00,Swindon,Accrington,0,3,A,0,3,A,T Nield,13,18,2,8,9,18,4,5,2,0,0,30.12
E2,16/11/2020,19:45,Plymouth,Portsmouth,2,2,D,1,0,H,C Breakspear,14,7,5,3,16,21,4,1,2,3,0,30.12
E2,14/11/2020,15:00,Bristol Rvs,Fleetwood Town,1,4,A,0,2,A,A Coggins,8,12,3,6,16,10,4,2,3,3,0,30.12
E2,14/11/2020,15:00,Crewe,Peterboro,2,0,H,2,0,H,T Bramall,10,10,3,3,9,15,4,1,0,0,0,30.12
E2,14/11/2020,15:00,Hull,Burton,2,0,H,0,0,D,J Busby,17,2,9,0,14,13,6,0,2,0,0,31.12
E2,14/11/2020,15:00,Northampton,Accrington,0,1,A,0,1,A,K Johnson,7,14,1,5,12,12,5,6,0,2,0,0
E2,14/11/2020,15:00,Shrewsbury,Swindon,3,3,D,2,1,H,S Allison,10,15,3,4,18,12,4,1,2,2,0,30.12
E2,14/11/2020,15:00,Sunderland,Milton Keynes Dons,1,2,A,1,1,D,S Martin,11,9,4,4,17,9,10,4,0,2,0,30.12
E2,03/11/2020,18:00,Shrewsbury,Burton,1,1,D,0,0,D,A Backhouse,15,12,7,4,15,11,9,3,3,3,0,30.12
E2,03/11/2020,19:00,Blackpool,Wigan,1,0,H,0,0,D,B Toner,12,11,6,2,9,17,4,5,0,0,0,30.12
E2,03/11/2020,19:00,Bristol Rvs,Peterboro,0,2,A,0,1,A,L Swabey,8,14,2,4,12,12,10,8,2,1,0,30.12
E2,03/11/2020,19:00,Charlton,Fleetwood Town,3,2,H,2,2,D,C Pollard,17,7,5,4,9,14,7,10,1,1,0,30.12
E2,03/11/2020,19:00,Crewe,Gillingham,0,1,A,0,0,D,K Johnson,21,7,4,3,13,10,8,3,3,0,0,30.12
E2,03/11/2020,19:00,Lincoln,Portsmouth,1,3,A,0,1,A,C Brook,11,18,5,9,13,13,8,7,1,2,0,0
E2,03/11/2020,19:00,Oxford,Rochdale,3,1,H,1,1,D,D Rock,14,11,5,3,12,11,12,6,2,2,0,30.12
E2,03/11/2020,19:00,Plymouth,Swindon,4,2,H,3,2,H,J Busby,23,7,11,5,13,9,3,5,2,2,0,31.12
E2,03/11/2020,19:00,Sunderland,Ipswich,2,1,H,1,1,D,P Wright,9,6,2,2,14,9,4,3,2,1,0,31.12
E2,03/11/2020,19:45,AFC Wimbledon,Doncaster,2,2,D,1,1,D,D Drysdale,10,20,4,7,6,8,3,1,0,1,0,0
E2,03/11/2020,19:45,Northampton,Milton Keynes Dons,0,0,D,0,0,D,T Bramall,7,6,3,1,12,13,3,4,1,2,0,0
E2,31/10/2020,13:00,Gillingham,Sunderland,0,2,A,0,0,D,S Purkiss,7,20,1,3,15,12,8,4,1,1,1,30.12
E2,31/10/2020,15:00,Burton,Blackpool,1,2,A,0,1,A,D Bourne,10,14,1,3,15,10,2,5,2,1,0,30.12
E2,31/10/2020,15:00,Doncaster,Lincoln,1,0,H,1,0,H,R Madley,15,14,6,0,12,11,2,9,1,1,0,30.12
E2,31/10/2020,15:00,Fleetwood Town,Oxford,2,0,H,1,0,H,R Lewis,8,12,4,3,12,15,2,4,1,2,0,0
E2,31/10/2020,15:00,Ipswich,Crewe,1,0,H,0,0,D,T Kettle,6,14,3,7,17,6,4,2,4,1,0,30.12
E2,31/10/2020,15:00,Milton Keynes Dons,AFC Wimbledon,1,1,D,1,1,D,C Sarginson,9,10,1,5,8,10,5,6,2,2,0,30.12
E2,31/10/2020,15:00,Peterboro,Shrewsbury,5,1,H,2,1,H,J Oldham,17,10,8,4,13,15,3,2,2,3,0,31.12
E2,31/10/2020,15:00,Portsmouth,Charlton,0,2,A,0,1,A,C Boyeson,13,5,1,3,18,14,8,0,1,3,0,30.12
E2,31/10/2020,15:00,Rochdale,Bristol Rvs,1,1,D,1,1,D,S Martin,18,8,3,3,11,13,3,3,3,1,0,30.12
E2,31/10/2020,15:00,Swindon,Hull,2,1,H,1,1,D,A Coggins,7,14,3,6,7,18,4,8,0,3,0,30.12
E2,31/10/2020,15:00,Wigan,Northampton,2,3,A,0,2,A,J Smith,10,14,4,11,20,11,4,3,3,2,0,0
E2,27/10/2020,19:00,AFC Wimbledon,Blackpool,1,0,H,1,0,H,S Purkiss,12,10,5,4,15,9,2,5,1,1,0,1.1
E2,27/10/2020,19:00,Bristol Rvs,Hull,1,3,A,1,0,H,B Huxtable,3,10,2,4,11,12,7,6,3,3,0,30.12
E2,27/10/2020,19:00,Charlton,Oxford,2,0,H,2,0,H,C Hicks,5,12,2,3,18,25,6,5,2,4,1,0
E2,27/10/2020,19:00,Crewe,Lincoln,0,1,A,0,1,A,B Speedie,8,13,4,5,14,8,3,6,1,0,0,30.12
E2,27/10/2020,19:00,Ipswich,Gillingham,1,0,H,0,0,D,A Coggins,18,10,5,5,14,14,11,3,2,1,0,0
